Transaction.Output.ID,Transaction.Output.Address,Transactions.Output.Value
12741815,8751452,9.91005305140816e-315
12741980,8357029,3.42284726913649e-316
12742580,1572980,2.92584548997514e-316
12742671,2332193,2.66054493564549e-316
12742998,3247193,2.47032822920623e-316
12743180,8130853,9.88131291682493e-319
12743782,949793,8.67401499396542e-316
12744095,6689852,9.88131291682493e-316
12744102,4513849,1.23204768684753e-315
12744358,3247180,4.94065645841247e-318
12744793,4513849,4.44658587191476e-318
12744968,5785734,4.27884554568207e-316
12745274,6872719,8.84377506055831e-316
12745876,638736,2.67678472520459e-316
12747439,8403201,3.95252516672997e-320
12748307,9280792,1.41188941985795e-317
12748724,7442818,4.94065645841247e-324
12749748,3247186,4.94065645841247e-318
12750153,3247205,2.47032822920623e-316
12750260,10704629,6.9450807835904e-318
12751176,9309593,9.88131291682493e-319
12751484,7256186,2.51528820297779e-317
12751570,10108398,4.94065645841247e-324
12751570,11165769,4.94065645841247e-324
12752444,89016,5.84149993728007e-316
12752529,6872719,1.53160350210786e-315
12753031,3247197,2.47032822920623e-317
12753452,9702885,1.71412913804487e-316
12753492,3247205,2.47032822920623e-316
12753866,8224720,1.00295326105773e-315
12754049,8100377,7.19112547521934e-316
12755053,638736,6.77506596192855e-315
12755856,10525936,5.94276190282193e-315
12756717,3247197,2.47032822920623e-316
12757449,6523364,4.95159013115493e-318
12757483,3247197,2.47032822920623e-316
12757510,1572980,1.15745598762827e-317
12758209,3247197,4.94065645841247e-316
12758220,3247197,4.94065645841247e-316
12758284,5635962,4.44658587191476e-318
12758387,3247187,1.48219693752374e-317
12759052,5151937,6.44509726884983e-316
12759202,2736391,2.5220002824028e-316
12760060,5635962,5.52612410051465e-316
12760228,8773647,3.61975861448346e-316
12760621,1948726,3.42347315149664e-316
12760762,5785734,4.44658587191476e-318
12760908,5151937,4.90696711015384e-317
12760918,638736,2.7667656404484e-317
12761096,6836599,5.34009632965366e-316
12761939,9176947,9.42183186619257e-318
12761953,11142752,1.36182935464407e-316
12762103,3247206,4.94065645841247e-318
12762675,10001789,3.72113940281314e-318
12763216,8937965,2.47032822920623e-320
12763216,9326295,2.47032822920623e-320
12763216,11317388,4.94065645841247e-320
12763433,7680211,3.7775755334063e-317
12763464,6976950,7.20916390236302e-314
12764114,10691672,4.94065645841247e-315
12764611,11316663,2.8053047370866e-317
12764705,7201228,3.50176239848413e-317
12766027,10779726,1.78202626110276e-314
12766103,10759339,4.92545899914639e-317
12766395,5797852,2.4707085609404e-316
12767021,6833285,1.30500023237864e-314
12767658,4550794,6.61169659988002e-316
12768413,7541297,2.1164334833249e-315
12769476,9273022,1.2349763696577e-316
12769598,10457648,5.26699768693482e-317
12769721,10424303,1.87240998460916e-319
12769805,8541677,4.40122471189813e-315
12770267,8773649,6.57107308968858e-316
12770319,4513849,4.44658587191476e-318
12771031,9385428,1.98006491257538e-316
12771628,6436658,1.45050618361567e-316
12772294,10916104,1.32045496348408e-316
12772647,6960864,4.94065645841247e-324
12772977,1821414,5.17780796841626e-315
12773813,10916104,1.32045496348408e-316
12774390,9626319,1.97626258336499e-320
12774557,10584018,9.88131291682493e-321
12775257,6990443,4.94065645841247e-324
12776937,4744347,1.97626258336499e-315
12777380,6436658,4.77199825702293e-317
12778226,408360,4.44658587191476e-318
12778243,4159023,4.44658587191476e-318
12778967,6088716,4.44658587191476e-318
12779519,7541297,4.94065645841247e-324
12779944,9283494,2.47261081249002e-316
12780388,3247203,4.94065645841247e-316
12781304,8445160,4.94065645841247e-324
12781802,10525936,9.8978542346477e-316
12782369,10525936,9.8978542346477e-316
12782417,638736,4.80823283386267e-316
12782469,7182318,6.7785213730644e-318
12782551,7565834,5.85497434260628e-318
12783223,9257461,3.95252516672997e-320
12783281,3247203,9.88131291682493e-316
12783927,11037256,7.4109846876187e-318
12785304,949793,9.38724233032723e-318
12785395,7030784,4.16812553326218e-317
12785558,6676762,3.95511187854491e-314
12786384,10558945,1.67982319586024e-320
12786556,8418144,1.48505461321929e-316
12786662,3247200,4.94065645841247e-317
12788146,9254549,6.65094121731982e-315
12789062,8480201,4.94065645841247e-324
12789243,8354617,8.7934234274442e-315
12789982,10525936,4.69362363549184e-318
12790514,4550794,4.75634571389047e-316
12790654,4159023,1.68663507654571e-316
12790732,7703390,5.05291113754147e-317
12791369,7686190,9.87562128058484e-317
12791990,3247180,4.94065645841247e-318
12792662,8480201,1.31600669284831e-316
12793259,8020789,3.82698160392477e-317
12793428,7633298,6.47945441006921e-314
12793714,6905066,1.56053725607704e-315
12793832,7220838,3.0154580298734e-317
12794044,10525936,3.06504492841826e-316
12794417,7125957,6.07700744384733e-313
12795690,9382068,6.52166652510445e-318
12796075,9925917,6.94678679226549e-317
12796727,3247205,9.88131291682493e-316
12796745,11321255,3.01775296479833e-317
12796810,8882915,1.48219693752374e-315
12796951,3247200,4.94065645841247e-317
12797317,7074031,4.94065645841247e-320
12797439,3247209,9.88131291682493e-317
12797537,3247202,1.23516411460312e-316
12798427,11307278,3.81250705163038e-315
12798893,10396896,9.87983071988741e-315
12798939,9440407,9.35748969713467e-318
12799016,3247203,4.94065645841247e-317
12799102,6554394,6.5268295111035e-318
12799389,2332193,1.43278987887397e-317
12800054,3247205,2.71736105212686e-317
12800624,9872232,3.65405912194598e-317
12800823,638736,4.44658587191476e-318
12800899,9520298,3.8043054729776e-317
12801265,89016,4.44658587191476e-318
12803348,638736,4.44658587191476e-318
12803707,4513849,4.44658587191476e-318
12803978,9607913,2.14349392316933e-317
12804149,9630588,4.95894182796505e-318
12804795,7037910,3.8781847591795e-315
12804936,9911353,1.25320700217144e-314
12805348,638736,4.44658587191476e-318
12805379,5599634,4.44658587191476e-318
12805960,3247215,9.88131291682493e-318
12807086,404990,1.66605343809095e-316
12807754,2616530,1.80333945910086e-316
12808590,9820878,4.94673346585631e-318
12808662,4401716,4.44658587191476e-318
12808710,9017906,4.94065645841247e-324
12809240,8057722,4.94065645841247e-324
12809257,10232648,2.47032822920623e-315
12810522,7279542,2.47032822920623e-320
12811440,5151937,1.76221882005657e-316
12812589,10887203,4.94065645841247e-324
12813362,10887203,1.29698654886723e-317
12813554,3247205,1.72922976044436e-317
12813723,11009317,4.94065645841247e-324
12813740,418710,2.59541082876386e-318
12813845,3247203,9.88131291682493e-318
12814609,8239542,8.11255790471327e-317
12815371,949793,2.76793064724129e-316
12815407,8331409,5.30985689358025e-318
12815945,10026275,4.17411360888977e-315
12816098,4401716,2.95570642235727e-316
12816556,1551554,6.08183940586366e-318
12816630,10808637,5.2292797274e-315
12816688,10983957,2.47032822920623e-319
12816835,10525936,1.40709895935587e-318
12816983,9161368,4.94065645841247e-324
12817377,3247203,4.94065645841247e-318
12818102,3247206,4.94065645841247e-317
12818522,7589675,6.00783825342956e-321
12818846,3601936,3.84284259335322e-317
12818890,3247200,2.47032822920623e-317
12819074,3247205,9.88131291682493e-318
12819074,11009317,1.49158418479472e-316
12819442,8836131,8.76376804613337e-317
12819678,3247199,2.47032822920623e-316
12819794,4581734,8.89557003728756e-316
12819840,3247213,4.94065645841247e-317
12820361,9242575,4.94065645841247e-316
12820525,7638590,5.42087838485724e-318
12820548,10991808,8.96235081556021e-318
12821290,8149010,4.94065645841247e-316
12822274,601387,2.455506259831e-316
12822329,4159023,6.91355163855509e-316
12824205,5599634,2.64325071118502e-317
12824343,9772,9.88131291682493e-317
12824360,89016,4.1446578597438e-316
12825303,3247202,9.88131291682493e-318
12827325,8557591,9.42183186619257e-318
12828470,638736,2.46254491664791e-316
12828865,7841937,4.92545899914639e-317
12828984,10534107,4.39440829569003e-315
12829622,10724960,2.26721637482593e-315
12829799,8127619,9.00078610406557e-315
12830093,3247203,4.94065645841247e-318
12830959,7523060,7.62774116776217e-318
12831170,2616530,4.44658587191476e-318
12831552,7960964,1.16231413512382e-318
12831761,8798585,1.01264840855701e-314
12832010,8808706,1.58950157294706e-317
12832615,6961838,4.94065645841247e-324
12832975,5151937,2.15951568155893e-316
12833243,11307278,1.09294802990224e-315
12834462,7494594,1.48219693752374e-318
12835312,3247203,4.94065645841247e-318
12835435,8136913,4.77163660097017e-315
12835954,6662870,6.57139571455531e-317
12837307,9011035,1.0206640322642e-317
12837378,6747199,4.15514148808947e-316
12837653,8353287,4.94065645841247e-318
12838672,10052159,1.72922976044436e-318
12838937,3247202,9.88131291682493e-316
12838992,6838358,4.94065645841247e-324
12839340,4159023,2.24499091079826e-315
12839491,4581734,2.455506259831e-316
12839551,10525936,1.40709895935587e-318
12840108,7210758,6.586823902478e-318
12840281,705960,1.99348151222102e-316
12840882,10649236,4.94065645841247e-319
12841057,8660212,4.94065645841247e-324
12841695,7323979,9.14182806646238e-317
12842175,3308044,4.95864217715085e-316
12842487,7872776,7.21923047853353e-315
12843072,8778724,4.94789145691704e-316
12844363,8558650,5.54628212708467e-318
12845341,5391141,8.05025205191798e-315
12846436,8786772,9.88131291682493e-314
12847698,6662870,1.23824777592507e-316
12848531,3247205,4.94065645841247e-318
12849069,3247205,9.88131291682493e-318
12850759,8452172,4.94065645841247e-315
12850946,2616530,2.50599020372507e-315
12851917,1572980,2.09198226838469e-315
12852049,8731962,5.22188356468176e-318
12852192,7188374,1.24218950081678e-315
12852766,9178860,9.42183186619257e-318
12853190,53517,8.95198729457305e-317
12853429,9178860,4.94065645841247e-324
12853702,8731962,2.46770953306358e-315
12854399,10208293,4.74822875880151e-317
12855670,6812381,4.94065645841247e-318
12855705,11343883,1.72922976044436e-319
12857008,3247205,2.47032822920623e-316
12857717,8903132,9.88131291682493e-320
12858809,89016,1.96391094221896e-316
12859048,10726989,3.91710065992315e-319
12860417,8736117,3.42209628935481e-318
12860459,601387,4.5552851064366e-316
12861142,3247215,1.23516411460312e-316
12862444,8731962,7.84490278173523e-318
12863266,3247203,9.88131291682493e-317
12863429,9894984,1.23516411460312e-318
12863564,3247202,1.48219693752374e-315
12864045,3247205,4.94065645841247e-318
12864056,9516175,1.93278480653096e-317
12865501,8731962,3.04853399563271e-316
12865801,2332193,2.94887359328841e-316
12866778,9391970,1.19776334521293e-319
12867132,7814999,4.94065645841247e-324
12867249,404990,4.89124939976269e-317
12867347,3247205,4.94065645841247e-318
12867367,5151937,4.44658587191476e-318
12867838,3247205,4.94065645841247e-318
12867893,4401716,7.93682863580045e-318
12867900,10358172,3.29748404523268e-315
12869429,3247206,2.96439387504748e-317
12869954,7214251,4.94065645841247e-324
12871136,3247191,4.94065645841247e-318
12871931,8779278,4.94065645841247e-318
12871985,6662870,2.63596931991631e-316
12872344,3247203,1.97626258336499e-316
12872459,9516227,2.47032822920623e-320
12872459,10541031,4.94065645841247e-320
12872494,601387,4.44658587191476e-318
12872498,3308044,3.33258276021197e-316
12873773,3247205,2.47032822920623e-317
12873959,8093816,3.90350594961219e-317
12874016,8191342,4.94065645841247e-324
12874152,10820642,7.4109846876187e-316
12874293,10056246,4.94065645841247e-324
12874977,3247202,2.47032822920623e-317
12875298,10056561,3.01249964877726e-315
12875471,8828137,9.65329173995628e-318
12875873,6511713,4.94144696344581e-319
12876043,5151937,1.50689972575016e-317
12876871,10448431,2.47032822920623e-319
12877087,10083156,1.61420485523912e-317
12877379,2736391,6.12023818785844e-317
12877881,2092215,4.94065645841247e-324
12877989,9471735,4.94065645841247e-324
12878061,10056246,4.94065645841247e-324
12878312,3247199,4.94065645841247e-318
12878359,10712887,8.90551350366264e-318
12878422,9081713,2.11954162065895e-319
12878479,8017940,4.94065645841247e-324
12878479,10259555,4.94065645841247e-324
12878722,10906747,4.94065645841247e-324
12878723,11276659,4.94065645841247e-324
12879026,2338973,4.94065645841247e-324
12879026,9735751,4.94065645841247e-324
12879026,10845848,4.94065645841247e-324
12879377,3247205,4.94065645841247e-318
12880686,9171454,2.64893296017784e-315
12881039,8191342,2.60867155069824e-318
12881221,3247205,9.88131291682493e-318
12881228,3247203,7.90505033345994e-317
12881685,8991772,4.94065645841247e-324
12882206,6777537,4.94065645841247e-324
12882931,8252762,5.91549145543408e-317
12883512,3247202,2.96439387504748e-317
12884822,10647315,4.94065645841247e-324
12885328,3247203,3.70549234380935e-316
12886169,3247203,9.88131291682493e-317
12886755,949793,4.44658587191476e-318
12886781,4401716,9.80720306994874e-317
12889083,7664446,5.1128314190691e-317
12889447,7143431,4.94065645841247e-324
12889735,8852847,3.26371811185829e-317
12890047,4718115,2.455506259831e-316
12890638,9173211,4.94065645841247e-324
12891366,8979560,6.30921829739272e-318
12891392,8609346,4.94065645841247e-324
12892044,8574693,1.05680641645443e-319
12892294,3247203,5.68101382870557e-318
12893429,8022532,3.01429648154003e-316
12893506,3247205,4.94065645841247e-317
12893899,9478351,6.4228533959362e-319
12894013,8920763,9.88131291682493e-320
12894032,3247207,2.47032822920623e-317
12894208,9719471,1.76307577691928e-316
12894530,7323979,6.13825523035877e-316
12895230,3247203,1.48219693752374e-317
12895597,582007,1.94015157234327e-316
12895753,6179960,8.52908785249006e-317
12896288,7599154,1.90906965553058e-317
12896291,10869769,5.23917092162975e-318
12896980,9871863,7.11474292637229e-318
12897027,4401716,4.9134828478912e-316
12897533,9078680,4.50412475702943e-315
12897548,8021612,4.94065645841247e-324
12897615,8829981,2.19859212399355e-317
12897712,2373521,6.91691904177745e-320
12898327,7208374,2.71735265301088e-313
12898358,6504814,2.38139641295481e-315
12898621,7051052,2.47642499927591e-317
12899725,9544953,4.94065645841247e-324
12900207,3247205,1.03753785626662e-317
12900757,7771502,1.43279037293961e-314
12902134,3247203,9.88131291682493e-317
12902297,7582750,4.94065645841247e-316
12902465,10312110,6.5268295111035e-318
12903489,10561605,1.97626258336499e-319
12903930,7599154,3.84284259335322e-317
12904096,6662870,6.73306239299055e-317
12904098,3247196,9.88131291682493e-318
12904365,6895130,7.35862677249258e-316
12905311,11064179,9.71280836985125e-317
12905424,7263031,9.65329173995628e-318
12906085,8392265,9.69810880904408e-313
12906361,6676340,4.94065645841247e-320
12906376,9654877,4.78023482540475e-317
12906497,10312110,1.23516411460312e-319
12906510,3247209,7.4109846876187e-318
12906784,9201487,2.08464082343672e-317
12906815,1948726,8.68320224346297e-317
12906993,8141573,2.43042748764809e-317
12907237,3822357,4.59481050632359e-320
12907410,10855840,4.94065645841247e-324
12907655,6088716,4.44658587191476e-318
12907719,11125691,5.43472210425371e-319
12908048,9537104,8.82164091962463e-318
12908646,2332193,2.7004921687809e-316
12908743,11202655,9.88131291682493e-320
12908816,7529728,4.94305761745125e-318
12908890,11352247,4.94065645841247e-317
12909357,4550794,4.44658587191476e-318
12909573,9915680,1.97626258336499e-321
12910213,9662973,1.4276916648811e-316
12910456,1920618,4.44658587191476e-318
12911277,89016,2.08495653138441e-316
12912029,6829204,4.94065645841247e-324
12912332,3247186,4.94065645841247e-318
12912383,3247184,4.94065645841247e-318
12912543,7442818,1.20340063423198e-318
12912720,4581734,1.24958638487087e-315
12912751,3247180,4.94065645841247e-318
12912947,89016,4.44658587191476e-318
12913261,6845690,4.94065645841247e-324
12913273,8495236,4.94065645841247e-324
12913339,601387,4.44658587191476e-318
12913647,8244270,1.82611691747727e-314
12914138,10967765,7.2124197045551e-314
12915504,10835663,4.89124989382834e-316
12917181,7267936,3.95252516672997e-320
12917347,3247203,4.94065645841247e-317
12917446,11009317,3.0525895334866e-318
12918208,10042024,9.67525295791392e-318
12918259,10879777,2.37294789041092e-319
12919458,4159023,2.94710157744304e-316
12919564,10616419,2.47032822920623e-320
12919824,10998933,1.29032990360768e-315
12920639,5151937,1.47231562460691e-316
12920720,10362360,1.73743322642791e-317
12921247,3247205,5.92878775009496e-316
12921256,5053859,9.88131291682493e-321
12921403,6330216,3.95252516672997e-320
12921732,7622449,2.73740193672037e-314
12921750,3247203,3.95252516672997e-317
